Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Mode,Payment Method,Sales Representative
ORD-100039,2025-12-07,2025-12-12,CU-11285,Barbara Jackson,Corporate,United States,Georgia,Atlanta,South,PR-0014,Technology,Accessories,Laptop Stand,2894.28,3,0.0,674.63,Standard Class,Debit Card,Daniel Kim
ORD-111265,2023-07-17,2023-07-22,CU-11975,Thomas Lopez,Consumer,United States,Illinois,Chicago,Central,PR-0024,Furniture,Tables,Standing Desk Pro,1563.43,2,0.1,397.4,Standard Class,PayPal,Daniel Kim
ORD-105898,2024-08-23,2024-08-27,CU-10450,Lisa Lopez,Corporate,United States,Florida,Tampa,South,PR-0002,Technology,Phones,NovaPhone S8,3043.74,2,0.0,676.39,Second Class,Credit Card,Sofia Rossi
ORD-111587,2022-05-21,2022-05-23,CU-10091,Mary Davis,Consumer,United States,Massachusetts,Boston,East,PR-0034,Office Supplies,Paper,Premium Copy Paper,119.0,4,0.3,28.24,Standard Class,PayPal,Alex Turner
ORD-105918,2025-12-25,2025-12-28,CU-10215,Emily Martinez,Corporate,United States,Texas,Dallas,Central,PR-0041,Office Supplies,Storage,Storage Box Set,690.64,8,0.0,288.23,Same Day,Debit Card,Carlos Mendes
ORD-103313,2024-02-27,2024-03-05,CU-10351,Kevin Johnson,Corporate,United States,Texas,Dallas,Central,PR-0047,Office Supplies,Labels,Address Label Pack,302.02,3,0.1,144.55,Standard Class,Credit Card,Daniel Kim
ORD-108465,2023-03-20,2023-03-21,CU-11404,Joseph Clark,Corporate,United States,Florida,Miami,South,PR-0015,Technology,Accessories,Bluetooth Speaker,4985.73,5,0.1,1163.28,Standard Class,PayPal,Carlos Mendes
ORD-101003,2025-05-26,2025-05-28,CU-10082,Steven Miller,Consumer,United States,Nevada,Las Vegas,West,PR-0038,Office Supplies,Binders,3-Ring Binder,77.89,1,0.1,31.08,Same Day,Debit Card,Ethan Wu
ORD-104316,2024-11-08,2024-11-09,CU-12040,Elizabeth Torres,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0018,Technology,Copiers,ScanPro Duo,2155.4,4,0.05,492.87,Standard Class,PayPal,Liam O'Connor
ORD-101142,2024-05-17,2024-05-18,CU-11452,Michael Walker,Consumer,United States,Washington,Seattle,West,PR-0032,Furniture,Furnishings,Wall Clock,929.58,1,0.2,200.76,Second Class,Cash on Delivery,Sofia Rossi
ORD-100152,2022-12-07,2022-12-11,CU-11205,Steven Allen,Corporate,United States,New Jersey,Jersey City,East,PR-0042,Office Supplies,Storage,Desk Organizer,136.12,2,0.15,49.66,Standard Class,Cash on Delivery,Ethan Wu
ORD-107105,2025-08-03,2025-08-09,CU-11896,Thomas Miller,Consumer,United States,Georgia,Savannah,South,PR-0020,Furniture,Chairs,MeshBack Office Chair,967.98,1,0.15,192.28,Same Day,Debit Card,Priya Nair
ORD-100884,2023-02-26,2023-03-05,CU-11623,Paul Williams,Consumer,United States,California,San Diego,West,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,66.59,1,0.0,30.24,Standard Class,Cash on Delivery,Daniel Kim
ORD-108157,2022-03-18,2022-03-20,CU-10902,Michael Scott,Consumer,United States,Texas,Austin,Central,PR-0021,Furniture,Chairs,Executive Leather Chair,2469.15,3,0.05,636.85,Standard Class,PayPal,Carlos Mendes
ORD-111120,2022-05-28,2022-06-03,CU-10301,Brian King,Consumer,United States,New Jersey,Jersey City,East,PR-0019,Furniture,Chairs,ErgoChair Deluxe,1416.9,2,0.0,387.41,Same Day,Bank Transfer,Sofia Rossi
ORD-107203,2023-11-14,2023-11-17,CU-10862,Barbara Young,Consumer,United States,New Jersey,Newark,East,PR-0008,Technology,Computers,GameStation Tower,8656.54,6,0.15,877.12,Standard Class,Credit Card,Alex Turner
ORD-104758,2025-02-22,2025-02-27,CU-11686,Sandra Flores,Consumer,United States,Washington,Seattle,West,PR-0010,Technology,Computers,WorkStation Elite,916.91,1,0.05,174.2,Standard Class,Cash on Delivery,Nina Petrova
ORD-102035,2024-04-20,2024-04-27,CU-11239,Daniel Taylor,Home Office,United States,California,San Francisco,West,PR-0036,Office Supplies,Paper,Sticky Notes Set,215.5,5,0.3,27.25,Second Class,Bank Transfer,Ethan Wu
ORD-109471,2025-12-08,2025-12-11,CU-10136,Paul Lewis,Consumer,United States,Florida,Orlando,South,PR-0003,Technology,Phones,ZenPhone Lite,1220.0,1,0.0,307.41,Second Class,PayPal,Liam O'Connor
ORD-101544,2025-02-23,2025-02-28,CU-11138,Karen Robinson,Corporate,United States,New York,Albany,East,PR-0010,Technology,Computers,WorkStation Elite,2477.95,4,0.1,552.71,First Class,Credit Card,Grace Okafor
ORD-106867,2025-06-28,2025-07-02,CU-10620,Ashley Nguyen,Consumer,United States,Nevada,Reno,West,PR-0008,Technology,Computers,GameStation Tower,3919.89,3,0.1,483.77,Standard Class,Bank Transfer,Ethan Wu
ORD-100063,2024-01-20,2024-01-24,CU-10914,Matthew Perez,Home Office,United States,Ohio,Columbus,Central,PR-0030,Furniture,Furnishings,Desk Lamp LED,1286.0,2,0.0,439.34,Standard Class,Credit Card,Sofia Rossi
ORD-101460,2023-02-02,2023-02-09,CU-10552,Karen Scott,Consumer,United States,Washington,Seattle,West,PR-0008,Technology,Computers,GameStation Tower,1194.12,2,0.0,336.16,Same Day,Cash on Delivery,Carlos Mendes
ORD-107486,2023-07-18,2023-07-20,CU-10475,Deborah King,Corporate,United States,New York,Buffalo,East,PR-0009,Technology,Computers,UltraSlim Laptop,1106.89,1,0.2,97.17,Standard Class,PayPal,Ethan Wu
ORD-103698,2023-03-22,2023-03-25,CU-11746,David Lee,Corporate,United States,North Carolina,Charlotte,South,PR-0005,Technology,Phones,Aria Smartphone,1889.79,3,0.3,-143.22,Second Class,Credit Card,Carlos Mendes
ORD-108523,2024-04-16,2024-04-17,CU-12065,Barbara Scott,Consumer,United States,Massachusetts,Worcester,East,PR-0001,Technology,Phones,UltraPhone X12,2712.27,3,0.0,823.39,Second Class,Cash on Delivery,Priya Nair
ORD-100221,2024-11-20,2024-11-21,CU-10290,Donald Flores,Home Office,United States,Ohio,Cleveland,Central,PR-0013,Technology,Accessories,USB-C Hub,5045.73,4,0.2,332.86,Standard Class,Credit Card,Nina Petrova
ORD-110546,2024-04-16,2024-04-20,CU-10603,Jessica Jackson,Corporate,United States,Texas,Houston,Central,PR-0012,Technology,Accessories,Mechanical Keyboard,302.77,2,0.15,18.22,Second Class,Bank Transfer,Alex Turner
ORD-100576,2023-08-03,2023-08-10,CU-10505,Linda Robinson,Consumer,United States,Nevada,Reno,West,PR-0043,Office Supplies,Storage,File Sorter,592.75,5,0.0,313.03,Standard Class,PayPal,Ethan Wu
ORD-100582,2022-04-20,2022-04-27,CU-11608,Barbara Scott,Consumer,United States,Michigan,Ann Arbor,Central,PR-0004,Technology,Phones,Phone Pro Max,1359.64,1,0.0,312.61,Same Day,Credit Card,Nina Petrova
ORD-107886,2025-06-12,2025-06-16,CU-11874,Patricia Martin,Consumer,United States,Texas,Austin,Central,PR-0041,Office Supplies,Storage,Storage Box Set,66.07,1,0.0,28.17,First Class,Cash on Delivery,Alex Turner
ORD-100210,2022-03-15,2022-03-17,CU-10103,Susan Wright,Corporate,United States,Michigan,Ann Arbor,Central,PR-0005,Technology,Phones,Aria Smartphone,4006.91,4,0.1,1093.6,Standard Class,Bank Transfer,Alex Turner
ORD-111941,2024-12-14,2024-12-15,CU-10292,Sandra Clark,Home Office,United States,Illinois,Chicago,Central,PR-0032,Furniture,Furnishings,Wall Clock,811.0,1,0.15,156.67,Same Day,Debit Card,Liam O'Connor
ORD-103351,2025-01-24,2025-01-30,CU-10472,Edward Clark,Consumer,United States,Texas,Dallas,Central,PR-0007,Technology,Computers,AirLight 13,1626.36,1,0.0,345.3,Standard Class,Debit Card,Liam O'Connor
ORD-109068,2023-05-10,2023-05-11,CU-10241,Daniel Allen,Corporate,United States,Texas,Austin,Central,PR-0019,Furniture,Chairs,ErgoChair Deluxe,1804.88,2,0.0,711.11,Second Class,Cash on Delivery,Priya Nair
ORD-106117,2022-06-02,2022-06-04,CU-11919,Emily Robinson,Consumer,United States,California,Los Angeles,West,PR-0042,Office Supplies,Storage,Desk Organizer,102.74,1,0.05,56.65,Second Class,PayPal,Priya Nair
ORD-103475,2024-11-22,2024-11-23,CU-10930,William Hill,Consumer,United States,Nevada,Las Vegas,West,PR-0007,Technology,Computers,AirLight 13,2880.86,4,0.1,390.41,Standard Class,Cash on Delivery,Liam O'Connor
ORD-105793,2024-10-09,2024-10-15,CU-11352,Anthony Robinson,Consumer,United States,Florida,Tampa,South,PR-0015,Technology,Accessories,Bluetooth Speaker,1511.15,1,0.0,341.61,Standard Class,Debit Card,Maria Silva
ORD-109518,2022-07-03,2022-07-06,CU-11972,Daniel Sanchez,Home Office,United States,Ohio,Columbus,Central,PR-0009,Technology,Computers,UltraSlim Laptop,1637.07,1,0.0,437.18,First Class,Bank Transfer,Daniel Kim
ORD-107081,2023-09-30,2023-10-07,CU-10822,Susan Rodriguez,Consumer,United States,New York,Buffalo,East,PR-0012,Technology,Accessories,Mechanical Keyboard,855.27,1,0.3,-76.97,Standard Class,PayPal,Grace Okafor
ORD-105633,2025-06-24,2025-06-28,CU-10536,Linda Sanchez,Consumer,United States,California,San Diego,West,PR-0047,Office Supplies,Labels,Address Label Pack,36.26,2,0.3,7.34,Standard Class,Bank Transfer,Ethan Wu
ORD-102923,2022-11-15,2022-11-21,CU-11359,Donna Jones,Consumer,United States,Ohio,Columbus,Central,PR-0016,Technology,Copiers,OfficeCopier 4000,1566.82,2,0.3,-81.78,Standard Class,Bank Transfer,Grace Okafor
ORD-108652,2025-01-11,2025-01-13,CU-11454,Susan White,Consumer,United States,Massachusetts,Boston,East,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,148.82,1,0.1,52.37,Standard Class,Credit Card,Maria Silva
ORD-103880,2024-05-11,2024-05-16,CU-11678,Richard Robinson,Consumer,United States,Georgia,Atlanta,South,PR-0025,Furniture,Tables,Round Meeting Table,501.48,4,0.0,166.75,Standard Class,Credit Card,Liam O'Connor
ORD-111376,2025-10-14,2025-10-21,CU-11419,Amanda Martinez,Corporate,United States,Texas,Austin,Central,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,576.11,2,0.3,47.34,Standard Class,Credit Card,Carlos Mendes
ORD-108784,2024-08-06,2024-08-10,CU-11881,Kimberly Taylor,Home Office,United States,Ohio,Cleveland,Central,PR-0018,Technology,Copiers,ScanPro Duo,5253.51,7,0.1,1205.57,Second Class,Bank Transfer,Ethan Wu
ORD-101943,2023-09-14,2023-09-15,CU-10752,George Wilson,Corporate,United States,Massachusetts,Worcester,East,PR-0022,Furniture,Chairs,Task Chair Basic,851.29,1,0.05,219.21,Second Class,Cash on Delivery,Priya Nair
ORD-102028,2025-05-05,2025-05-08,CU-11918,Christopher Garcia,Consumer,United States,Michigan,Detroit,Central,PR-0025,Furniture,Tables,Round Meeting Table,593.28,1,0.05,177.73,Standard Class,Bank Transfer,Priya Nair
ORD-109481,2024-09-19,2024-09-21,CU-12167,Joshua Taylor,Home Office,United States,Pennsylvania,Pittsburgh,East,PR-0014,Technology,Accessories,Laptop Stand,1577.28,1,0.05,399.63,Standard Class,Bank Transfer,Carlos Mendes
ORD-100830,2023-09-22,2023-09-29,CU-10270,Michelle Torres,Consumer,United States,Tennessee,Memphis,South,PR-0022,Furniture,Chairs,Task Chair Basic,2955.16,4,0.0,618.48,Standard Class,Cash on Delivery,Daniel Kim
ORD-102831,2024-05-07,2024-05-12,CU-10072,Emily Smith,Corporate,United States,Oregon,Portland,West,PR-0033,Furniture,Furnishings,Filing Cabinet,2705.0,5,0.1,660.74,Same Day,Bank Transfer,Daniel Kim
ORD-104701,2022-12-25,2022-12-26,CU-10777,Elizabeth Walker,Corporate,United States,Texas,Houston,Central,PR-0003,Technology,Phones,ZenPhone Lite,670.06,3,0.15,115.39,Same Day,PayPal,Grace Okafor
ORD-100968,2023-02-02,2023-02-06,CU-11439,Susan Gonzalez,Consumer,United States,Tennessee,Nashville,South,PR-0033,Furniture,Furnishings,Filing Cabinet,4101.64,4,0.05,1007.21,Standard Class,Cash on Delivery,Grace Okafor
ORD-106154,2024-04-14,2024-04-16,CU-12170,Emily Sanchez,Consumer,United States,Georgia,Atlanta,South,PR-0033,Furniture,Furnishings,Filing Cabinet,789.64,3,0.1,218.98,Second Class,Credit Card,Alex Turner
ORD-107831,2025-10-05,2025-10-09,CU-10612,Lisa Ramirez,Consumer,United States,Texas,Dallas,Central,PR-0002,Technology,Phones,NovaPhone S8,8845.96,7,0.05,2022.63,Standard Class,Cash on Delivery,Maria Silva
ORD-109202,2023-11-27,2023-12-03,CU-11279,Dorothy Torres,Consumer,United States,California,San Diego,West,PR-0007,Technology,Computers,AirLight 13,2967.76,2,0.15,537.45,Second Class,Debit Card,Carlos Mendes
ORD-106034,2025-01-29,2025-02-04,CU-11512,Margaret Perez,Consumer,United States,Texas,Dallas,Central,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,91.98,4,0.1,45.05,First Class,Bank Transfer,Priya Nair
ORD-107811,2022-11-29,2022-12-06,CU-10659,David Taylor,Consumer,United States,Tennessee,Memphis,South,PR-0020,Furniture,Chairs,MeshBack Office Chair,86.43,1,0.2,11.6,Second Class,Credit Card,Daniel Kim
ORD-109698,2025-05-19,2025-05-25,CU-11603,Christopher Harris,Corporate,United States,Ohio,Cleveland,Central,PR-0013,Technology,Accessories,USB-C Hub,1531.34,1,0.0,328.83,Standard Class,Debit Card,Maria Silva
ORD-100495,2022-10-13,2022-10-17,CU-11819,Kenneth Martinez,Corporate,United States,Nevada,Las Vegas,West,PR-0016,Technology,Copiers,OfficeCopier 4000,888.59,1,0.1,128.33,Second Class,Credit Card,Alex Turner
ORD-107764,2025-04-04,2025-04-11,CU-10169,Donna Hill,Consumer,United States,New Jersey,Newark,East,PR-0024,Furniture,Tables,Standing Desk Pro,240.93,2,0.2,50.76,Second Class,Bank Transfer,Daniel Kim
ORD-104930,2023-03-02,2023-03-04,CU-10852,Robert Allen,Home Office,United States,Pennsylvania,Pittsburgh,East,PR-0031,Furniture,Furnishings,Office Rug,1065.81,2,0.05,343.26,Standard Class,Credit Card,Nina Petrova
ORD-102410,2025-05-15,2025-05-19,CU-11240,Michelle Walker,Home Office,United States,Oregon,Portland,West,PR-0031,Furniture,Furnishings,Office Rug,579.89,1,0.0,158.54,Same Day,PayPal,Priya Nair
ORD-105852,2024-03-17,2024-03-21,CU-11028,Betty Lewis,Corporate,United States,Michigan,Ann Arbor,Central,PR-0036,Office Supplies,Paper,Sticky Notes Set,139.51,3,0.05,51.09,Second Class,Bank Transfer,Ethan Wu
ORD-111210,2024-08-27,2024-09-01,CU-12069,Barbara Harris,Consumer,United States,New Jersey,Newark,East,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,1454.06,2,0.0,386.15,Second Class,PayPal,Carlos Mendes
ORD-108589,2025-09-09,2025-09-11,CU-10308,Christopher Lewis,Home Office,United States,Massachusetts,Boston,East,PR-0023,Furniture,Tables,Conference Table Oak,599.35,2,0.1,166.5,Standard Class,Bank Transfer,Sofia Rossi
ORD-102329,2025-05-12,2025-05-14,CU-12030,Melissa Brown,Consumer,United States,Oregon,Portland,West,PR-0001,Technology,Phones,UltraPhone X12,977.27,1,0.15,178.66,First Class,PayPal,Carlos Mendes
ORD-101845,2024-10-25,2024-10-28,CU-10370,William Walker,Corporate,United States,Texas,Houston,Central,PR-0024,Furniture,Tables,Standing Desk Pro,2313.48,3,0.0,941.37,Standard Class,Credit Card,Daniel Kim
ORD-100560,2024-02-28,2024-03-01,CU-11997,Ashley Johnson,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0046,Office Supplies,Art,Whiteboard Markers,173.1,2,0.0,82.91,Second Class,Debit Card,Sofia Rossi
ORD-105654,2024-03-13,2024-03-14,CU-10178,Kevin Martin,Consumer,United States,Massachusetts,Boston,East,PR-0023,Furniture,Tables,Conference Table Oak,5881.04,8,0.0,1516.6,First Class,Cash on Delivery,Nina Petrova
ORD-106988,2023-10-19,2023-10-23,CU-12113,David Brown,Consumer,United States,New Jersey,Newark,East,PR-0031,Furniture,Furnishings,Office Rug,2729.2,4,0.0,861.58,Second Class,PayPal,Priya Nair
ORD-109987,2024-05-17,2024-05-22,CU-12015,Donald Wright,Consumer,United States,Pennsylvania,Philadelphia,East,PR-0019,Furniture,Chairs,ErgoChair Deluxe,1396.69,2,0.2,237.11,First Class,Cash on Delivery,Sofia Rossi
ORD-110309,2025-01-09,2025-01-16,CU-11657,Dorothy Miller,Corporate,United States,Michigan,Detroit,Central,PR-0033,Furniture,Furnishings,Filing Cabinet,4479.88,4,0.0,1081.45,Same Day,Bank Transfer,Alex Turner
ORD-110922,2024-12-22,2024-12-27,CU-10493,Brian Robinson,Consumer,United States,Texas,Houston,Central,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,1883.88,3,0.05,728.46,Second Class,PayPal,Nina Petrova
ORD-105987,2025-12-19,2025-12-24,CU-10126,Michael Miller,Consumer,United States,Massachusetts,Worcester,East,PR-0014,Technology,Accessories,Laptop Stand,1042.64,2,0.05,115.11,Standard Class,Cash on Delivery,Sofia Rossi
ORD-103437,2025-04-24,2025-04-25,CU-11846,Matthew Torres,Consumer,United States,Oregon,Portland,West,PR-0034,Office Supplies,Paper,Premium Copy Paper,33.83,1,0.0,16.27,First Class,Cash on Delivery,Maria Silva
ORD-101634,2023-03-11,2023-03-16,CU-11684,Donna Davis,Consumer,United States,Pennsylvania,Philadelphia,East,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,320.48,3,0.05,142.84,Standard Class,Cash on Delivery,Liam O'Connor
ORD-100324,2025-09-07,2025-09-11,CU-10537,Steven Smith,Home Office,United States,Michigan,Ann Arbor,Central,PR-0044,Office Supplies,Art,Marker Set,54.98,3,0.05,21.68,Standard Class,Debit Card,Maria Silva
ORD-106926,2023-09-05,2023-09-06,CU-11031,Brian Young,Corporate,United States,Nevada,Reno,West,PR-0047,Office Supplies,Labels,Address Label Pack,10.87,1,0.15,4.44,Same Day,Debit Card,Maria Silva
ORD-110799,2025-07-26,2025-08-02,CU-11096,Kimberly Clark,Corporate,United States,North Carolina,Charlotte,South,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,85.85,1,0.1,32.24,Standard Class,PayPal,Maria Silva
ORD-104354,2024-02-20,2024-02-27,CU-10951,Lisa Scott,Consumer,United States,Michigan,Ann Arbor,Central,PR-0007,Technology,Computers,AirLight 13,481.18,2,0.0,102.95,Same Day,Debit Card,Maria Silva
ORD-102323,2025-05-06,2025-05-11,CU-11053,John Rodriguez,Corporate,United States,North Carolina,Charlotte,South,PR-0013,Technology,Accessories,USB-C Hub,2147.97,3,0.0,555.77,First Class,PayPal,Carlos Mendes
ORD-103649,2024-06-21,2024-06-27,CU-10902,Michael Scott,Consumer,United States,Oregon,Eugene,West,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,1907.81,7,0.15,495.4,Standard Class,Debit Card,Grace Okafor
ORD-104362,2022-03-02,2022-03-07,CU-12016,Ashley Thompson,Consumer,United States,Texas,Austin,Central,PR-0005,Technology,Phones,Aria Smartphone,112.88,1,0.4,-18.66,Standard Class,Credit Card,Daniel Kim
ORD-102424,2023-06-22,2023-06-27,CU-10529,David Perez,Consumer,United States,California,Los Angeles,West,PR-0008,Technology,Computers,GameStation Tower,1664.64,5,0.1,333.2,First Class,Debit Card,Carlos Mendes
ORD-101757,2023-02-23,2023-02-26,CU-11007,William Williams,Consumer,United States,Massachusetts,Boston,East,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,18.0,2,0.0,8.8,First Class,Bank Transfer,Ethan Wu
ORD-103790,2023-08-13,2023-08-17,CU-10562,Sandra Scott,Consumer,United States,Tennessee,Nashville,South,PR-0003,Technology,Phones,ZenPhone Lite,1343.87,2,0.2,104.96,Second Class,PayPal,Sofia Rossi
ORD-109124,2022-12-21,2022-12-22,CU-11696,William Torres,Corporate,United States,Pennsylvania,Philadelphia,East,PR-0012,Technology,Accessories,Mechanical Keyboard,3717.96,4,0.05,915.43,Second Class,PayPal,Grace Okafor
ORD-100149,2024-04-25,2024-04-27,CU-10830,Steven Scott,Corporate,United States,Massachusetts,Worcester,East,PR-0045,Office Supplies,Art,Highlighter Pack,15.77,2,0.05,5.54,Standard Class,Bank Transfer,Alex Turner
ORD-102273,2025-01-16,2025-01-21,CU-10844,Jennifer Ramirez,Consumer,United States,Nevada,Las Vegas,West,PR-0010,Technology,Computers,WorkStation Elite,6138.75,7,0.05,1371.81,Standard Class,Debit Card,Carlos Mendes
ORD-110722,2023-03-13,2023-03-18,CU-12050,Richard Rodriguez,Consumer,United States,California,San Diego,West,PR-0025,Furniture,Tables,Round Meeting Table,2897.51,3,0.15,549.82,First Class,Bank Transfer,Carlos Mendes
ORD-106560,2024-06-18,2024-06-22,CU-11166,Sandra Thomas,Consumer,United States,Nevada,Reno,West,PR-0039,Office Supplies,Binders,Report Cover Binder,101.06,1,0.15,27.75,First Class,Credit Card,Nina Petrova
ORD-109752,2025-12-18,2025-12-19,CU-12036,Melissa Thompson,Consumer,United States,California,San Francisco,West,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,2226.18,2,0.0,606.73,Second Class,Credit Card,Sofia Rossi
ORD-100096,2023-09-07,2023-09-10,CU-10195,Linda Miller,Consumer,United States,Texas,Houston,Central,PR-0017,Technology,Copiers,PrintMaster 200,2223.11,2,0.1,477.68,Standard Class,PayPal,Liam O'Connor
ORD-111728,2024-07-05,2024-07-07,CU-10958,Joseph Lewis,Consumer,United States,Ohio,Columbus,Central,PR-0018,Technology,Copiers,ScanPro Duo,2448.8,5,0.2,-39.68,Standard Class,Debit Card,Priya Nair
ORD-102134,2023-12-05,2023-12-07,CU-12185,Thomas Harris,Consumer,United States,Tennessee,Memphis,South,PR-0007,Technology,Computers,AirLight 13,1331.3,1,0.2,60.0,Standard Class,Cash on Delivery,Liam O'Connor
ORD-101250,2023-05-06,2023-05-08,CU-11153,Mark Thomas,Home Office,United States,Georgia,Savannah,South,PR-0043,Office Supplies,Storage,File Sorter,39.7,1,0.05,17.48,Standard Class,PayPal,Sofia Rossi
